runId	fit_min	fit_max	fit_avg	fit_std
1	9.24067e+006	3.8989e+019	9.84734e+017	5.66631e+018
2	4.64004e+006	1.86297e+022	3.72617e+020	2.63464e+021
3	5.84133e+006	9.44505e+020	1.91425e+019	1.33549e+020
4	5.03482e+006	3.8653e+022	8.1488e+020	5.46831e+021
5	7.39776e+006	1.32318e+017	2.65264e+015	1.87117e+016
6	9.11229e+006	5.0883e+016	1.02757e+015	7.19485e+015
7	5.49411e+006	3.02779e+016	1.09374e+015	4.97628e+015
8	4.7655e+006	1.07722e+020	2.15969e+018	1.52335e+019
9	3.70451e+006	1.58432e+022	3.16912e+020	2.24056e+021
10	6.85163e+006	1.06248e+023	2.12502e+021	1.50257e+022
11	4.78059e+006	3.1713e+023	6.34873e+021	4.48482e+022
12	6.13832e+006	2.24261e+023	4.4854e+021	3.17152e+022
13	6.17887e+006	7.11797e+015	2.32333e+014	1.0851e+015
14	3.61612e+006	6.93078e+016	1.38969e+015	9.8011e+015
15	2.38945e+006	1.75493e+019	3.51537e+017	2.48177e+018
16	2.55445e+006	4.00938e+021	8.01904e+019	5.67012e+020
17	3.37684e+006	9.67795e+021	1.9356e+020	1.36867e+021
18	6.87422e+006	5.24307e+018	1.05845e+017	7.41373e+017
19	5.68634e+006	6.55937e+016	2.62441e+015	1.18517e+016
20	8.88229e+006	1.94741e+021	3.90317e+019	2.75394e+020
21	5.88934e+006	3.96214e+020	7.93724e+018	5.60313e+019
22	4.91339e+006	7.55348e+021	1.54795e+020	1.068e+021
23	4.81453e+006	1.97017e+020	6.70678e+018	3.37079e+019
24	3.40231e+006	5.05923e+016	1.65398e+015	8.35366e+015
25	6.16225e+006	1.72588e+018	3.47233e+016	2.4405e+017
26	7.76554e+006	1.09089e+015	4.36938e+013	2.04968e+014
27	1.02266e+007	3.58241e+018	8.8577e+016	5.14951e+017
28	3.70331e+006	4.86143e+018	1.20635e+017	6.99825e+017
29	2.8215e+006	6.93955e+018	2.64937e+017	1.29741e+018
30	3.96032e+006	1.53528e+018	4.65514e+016	2.32836e+017
