runId	fit_min	fit_max	fit_avg	fit_std
1	3.79884	11848	812.136	2517.36
2	6.13568	10116.6	841.727	2564.56
3	6.46145	10222.5	811.591	2459.63
4	6.39986	11131.4	920.654	2776.54
5	4.12462	11714.2	884.621	2703.19
6	7.5967	9523	767.674	2328.65
7	4.51405	9241.81	786.447	2359.25
8	3.59166	12142.5	938.486	2859.65
9	6.92456	10456.9	801.394	2488.3
10	5.80922	11814.5	872.139	2663.49
11	5.46347	12043.2	904.06	2822.47
12	8.2745	10610.3	849.142	2583.93
13	4.86103	16446.3	1042.19	3316.15
14	5.39177	12032.8	976.858	3009.88
15	7.07814	9979.4	800.203	2553.84
16	4.6661	13112.5	854.825	2697.67
17	7.00087	9697.77	794.208	2377.54
18	6.51716	9827.59	865.166	2593.76
19	9.06998	10332.3	862.187	2606.98
20	5.24072	10896.4	776.783	2438.65
21	7.45645	8598.3	760.182	2280.51
22	7.41981	10431.2	881.974	2682.84
23	5.72337	13351.3	981.598	3008.53
24	6.41413	10004.9	758.583	2352.7
25	4.98786	11473.5	870.177	2647.18
26	5.3891	9031.04	817.545	2444.61
27	5.71053	10626.4	829.594	2558.69
28	6.54756	14599.1	834.495	2746.42
29	4.61306	12054.1	1064.34	3199.71
30	5.48167	13001.4	1006.06	3063.71
