runId	fit_min	fit_max	fit_avg	fit_std
1	-7.10543e-015	826.126	63.0189	194.755
2	-7.10543e-015	1349.44	89.9611	299.953
3	-7.10543e-015	1042.14	62.2295	207.882
4	-7.10543e-015	974.245	69.6836	218.707
5	-7.10543e-015	1246.54	91.5668	289.455
6	-7.10543e-015	702.487	43.2068	141.93
7	-7.10543e-015	1005.12	65.8013	207.939
8	-7.10543e-015	950.248	58.472	192.465
9	-7.10543e-015	1149.17	61.4363	206.61
10	-7.10543e-015	1150.81	57.1861	198.895
11	-7.10543e-015	861.2	55.6608	179.423
12	-7.10543e-015	1066.84	77.7001	242.187
13	-7.10543e-015	1173.01	70.2042	232.782
14	-7.10543e-015	895.749	55.8291	188.807
15	-7.10543e-015	555.926	40.6167	127.938
16	-7.10543e-015	729.833	53.6997	167.329
17	-7.10543e-015	949.567	67.3429	216.562
18	-7.10543e-015	853.273	63.8616	197.822
19	-7.10543e-015	853.273	63.8616	197.822
20	-7.10543e-015	1054.26	63.3209	219.237
21	-7.10543e-015	963.619	68.5612	218.134
22	-7.10543e-015	614.378	43.4377	147.38
23	-7.10543e-015	1506.8	84.5274	288.776
24	-7.10543e-015	1139.16	80.3947	250.898
25	-7.10543e-015	718.154	42.7323	139.157
26	-7.10543e-015	782.639	50.9742	163.441
27	-7.10543e-015	498.071	40.2864	126.618
28	-7.10543e-015	632.429	48.751	151.813
29	-7.10543e-015	1213.65	63.4774	220.794
30	-7.10543e-015	1099.73	56.9564	196.631
