runId	fit_min	fit_max	fit_avg	fit_std
1	24009.8	2.57799e+009	1.22302e+008	4.46433e+008
2	15745.7	2.40755e+009	1.1387e+008	4.19863e+008
3	15024.9	2.98485e+009	1.4922e+008	5.75985e+008
4	25971.5	2.479e+009	1.79231e+008	6.04874e+008
5	33010.6	1.47907e+009	8.76266e+007	3.04284e+008
6	6911.8	2.55864e+009	1.07256e+008	4.08885e+008
7	13617.3	1.74711e+009	9.54774e+007	3.32971e+008
8	16893.5	1.30427e+009	6.6702e+007	2.2969e+008
9	13482.2	2.28852e+009	1.29019e+008	4.63969e+008
10	13327.8	1.23306e+009	6.68559e+007	2.28635e+008
11	7169.27	6.15827e+008	3.39335e+007	1.17747e+008
12	7188.82	1.48129e+009	9.53668e+007	3.40068e+008
13	23653.7	2.85267e+009	9.82326e+007	4.28356e+008
14	17119.8	1.48796e+009	8.19786e+007	2.7731e+008
15	16842.6	1.24966e+009	7.50778e+007	2.45033e+008
16	11646.1	1.64607e+009	6.96229e+007	2.69197e+008
17	22720.5	2.81475e+009	1.54667e+008	5.37052e+008
18	18560.4	2.57268e+009	1.52918e+008	5.13892e+008
19	8053.31	2.64796e+009	1.20611e+008	4.78115e+008
20	20094.7	3.3667e+009	1.508e+008	6.09475e+008
21	18526.7	1.94273e+009	1.41128e+008	4.56959e+008
22	11504.2	2.91011e+009	1.63118e+008	5.66883e+008
23	17493.3	1.13344e+009	6.40616e+007	2.19571e+008
24	25287.4	1.61636e+009	8.93665e+007	3.16559e+008
25	12915.5	2.54552e+009	9.98926e+007	4.00386e+008
26	16087.1	2.50265e+009	7.83837e+007	3.70021e+008
27	15430.3	2.07545e+009	9.73195e+007	3.60491e+008
28	16655.2	1.49294e+009	5.20168e+007	2.30797e+008
29	25395.6	1.06384e+009	6.23032e+007	2.11561e+008
30	15097.8	2.6217e+009	1.69614e+008	5.62322e+008
